"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C660","2020-04-19 02:00:00","176.000","176.000","1.000","23.400","0.810","992.700","","0.000","-99.000","-99.000","-99.000","23.400","","23.000",""
"C0SA10","2020-04-19 02:00:00","411.000","171.000","1.100","22.300","0.880","967.400","","0.000","-99.000","-99.000","-99.000","22.300","","21.900",""
"C0M740","2020-04-19 02:00:00","15.000","86.000","0.300","24.800","0.850","1009.900","","0.000","-99.000","-99.000","-99.000","25.100","","24.800",""
"C0K460","2020-04-19 02:00:00","60.000","70.000","1.200","24.400","0.860","1004.700","","0.000","-99.000","-99.000","-99.000","25.100","","24.200",""
"C0X100","2020-04-19 02:00:00","10.000","114.000","1.300","26.600","0.940","1009.400","","0.000","-99.000","-99.000","-99.000","27.200","","26.600",""
"C0K560","2020-04-19 02:00:00","117.000","119.000","0.400","23.000","0.890","999.900","","0.000","-99.000","-99.000","-99.000","23.600","","23.000",""
"C0R150","2020-04-19 02:00:00","105.000","102.000","1.700","24.900","0.820","999.400","","0.000","-99.000","-99.000","-99.000","25.400","","24.900",""
"C0S690","2020-04-19 02:00:00","522.000","251.000","0.900","21.400","0.890","955.300","","0.000","-99.000","-99.000","-99.000","21.400","","21.000",""
"C0U870","2020-04-19 02:00:00","474.000","305.000","0.600","20.600","0.840","960.300","","0.000","-99.000","-99.000","-99.000","20.600","","20.200",""
"C0A520","2020-04-19 02:00:00","48.000","0.000","0.000","21.800","0.950","1007.500","","0.000","-99.000","-99.000","-99.000","22.300","","21.800",""
"C0X130","2020-04-19 02:00:00","27.000","0.000","0.200","25.000","0.870","1008.600","","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0V400","2020-04-19 02:00:00","56.000","114.000","1.200","24.700","0.910","1005.500","","0.000","-99.000","-99.000","-99.000","25.400","","24.100",""
"C0UA40","2020-04-19 02:00:00","1121.000","204.000","0.400","17.000","0.990","890.000","","0.000","-99.000","-99.000","-99.000","17.300","","16.900",""
"C0G720","2020-04-19 02:00:00","50.000","95.000","0.400","24.300","0.820","1006.400","","0.000","-99.000","-99.000","-99.000","25.000","","24.300",""
"C0G890","2020-04-19 02:00:00","24.000","98.000","1.400","25.100","0.910","1009.600","","0.000","-99.000","-99.000","-99.000","25.700","","25.100",""
"C0I540","2020-04-19 02:00:00","3344.000","-99.000","-99.000","5.300","0.920","684.700","","-99.000","-99.000","-99.000","-99.000","6.600","","5.200",""
"C0K390","2020-04-19 02:00:00","31.000","64.000","0.700","24.600","0.840","1008.800","","0.000","-99.000","-99.000","-99.000","25.200","","24.400",""
"C0R730","2020-04-19 02:00:00","163.000","118.000","2.200","24.300","0.960","995.100","","0.000","-99.000","-99.000","-99.000","24.500","","24.200",""
"C0T9A0","2020-04-19 02:00:00","498.000","199.000","1.900","20.600","0.990","957.900","","0.000","-99.000","-99.000","-99.000","20.800","","20.300",""
"C0X280","2020-04-19 02:00:00","22.000","102.000","0.300","25.400","0.830","1010.200","","0.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0V620","2020-04-19 02:00:00","18.000","92.000","1.100","25.400","0.990","1010.300","","0.000","-99.000","-99.000","-99.000","25.800","","25.400",""
"C0H960","2020-04-19 02:00:00","120.000","204.000","1.300","23.600","0.860","997.800","","0.000","-99.000","-99.000","-99.000","24.800","","23.600",""
"C0M530","2020-04-19 02:00:00","1385.000","177.000","0.800","17.500","0.780","869.400","","0.000","-99.000","-99.000","-99.000","17.900","","16.000",""
"C0R170","2020-04-19 02:00:00","26.000","221.000","0.500","23.800","1.000","1009.700","","0.000","-99.000","-99.000","-99.000","25.400","","23.800",""
"C0I420","2020-04-19 02:00:00","305.000","0.000","0.000","22.000","0.870","978.800","","0.000","-99.000","-99.000","-99.000","22.000","","21.400",""
"C0A930","2020-04-19 02:00:00","216.000","318.000","1.800","21.500","0.910","986.500","","0.000","-99.000","-99.000","-99.000","21.500","","20.000",""
"C0F9M0","2020-04-19 02:00:00","230.000","180.000","0.900","23.600","0.820","986.400","","0.000","-99.000","-99.000","-99.000","23.800","","23.400",""
"C0AC40","2020-04-19 02:00:00","1079.000","273.000","6.500","-99.000","0.920","893.500","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T9M0","2020-04-19 02:00:00","92.000","303.000","1.800","22.600","0.970","1004.400","","0.000","-99.000","-99.000","-99.000","23.500","","22.600",""
"C0S960","2020-04-19 02:00:00","32.000","305.000","3.700","24.700","0.770","1009.500","","0.000","-99.000","-99.000","-99.000","25.100","","24.600",""
"C0K430","2020-04-19 02:00:00","30.000","66.000","1.100","24.500","0.940","1009.900","","0.000","-99.000","-99.000","-99.000","25.000","","24.500",""
"C0Z170","2020-04-19 02:00:00","199.000","274.000","0.600","22.700","0.930","992.500","","0.000","-99.000","-99.000","-99.000","23.600","","22.600",""
"C0Z100","2020-04-19 02:00:00","36.000","0.000","0.000","22.200","0.990","1010.900","","0.000","-99.000","-99.000","-99.000","22.500","","22.000",""
"C0U710","2020-04-19 02:00:00","1942.000","0.000","0.000","14.100","0.670","809.400","","0.000","-99.000","-99.000","-99.000","14.400","","13.500",""
"C0SA30","2020-04-19 02:00:00","92.000","227.000","1.700","24.600","0.820","1003.500","","0.000","-99.000","-99.000","-99.000","25.000","","23.300",""
"C0V500","2020-04-19 02:00:00","6.000","166.000","0.600","26.700","0.830","1009.900","","0.000","-99.000","-99.000","-99.000","27.000","","26.700",""
"CM0160","2020-04-19 02:00:00","159.000","21.000","0.500","22.600","0.820","996.300","","0.000","-99.000","-99.000","-99.000","23.300","","22.600",""
"C0V350","2020-04-19 02:00:00","36.000","271.000","1.200","22.900","0.930","1009.600","","0.000","-99.000","-99.000","-99.000","24.000","","22.900",""
"C0W120","2020-04-19 02:00:00","58.000","106.000","1.500","24.300","0.880","1006.000","","0.000","-99.000","-99.000","-99.000","24.300","","23.700",""
"C0R470","2020-04-19 02:00:00","103.000","0.000","0.100","24.300","0.900","1001.400","","0.000","-99.000","-99.000","-99.000","25.400","","24.300",""
"C0M770","2020-04-19 02:00:00","164.000","145.000","0.300","23.500","0.950","993.400","","0.000","-99.000","-99.000","-99.000","24.600","","23.500",""
"C0S930","2020-04-19 02:00:00","248.000","247.000","2.000","22.100","0.800","986.200","","0.000","-99.000","-99.000","-99.000","22.600","","21.900",""
"C0F9Y0","2020-04-19 02:00:00","3313.000","238.000","3.200","8.100","0.450","687.900","","0.000","-99.000","-99.000","-99.000","8.600","","7.900",""
"C0E790","2020-04-19 02:00:00","344.000","137.000","0.400","21.900","1.000","973.500","","0.000","-99.000","-99.000","-99.000","22.600","","21.900",""
"C0O810","2020-04-19 02:00:00","161.000","40.000","1.200","24.000","0.990","994.800","","0.000","-99.000","-99.000","-99.000","24.100","","23.500",""
"C0M820","2020-04-19 02:00:00","980.000","64.000","0.600","18.400","0.780","906.500","","0.000","-99.000","-99.000","-99.000","19.800","","18.200",""
"C0G870","2020-04-19 02:00:00","12.000","0.000","0.200","24.100","0.750","1011.900","","0.000","-99.000","-99.000","-99.000","24.300","","23.900",""
"C0R530","2020-04-19 02:00:00","16.000","96.000","1.400","25.100","0.790","1010.500","","0.000","-99.000","-99.000","-99.000","26.500","","25.100",""
"C0O840","2020-04-19 02:00:00","134.000","107.000","0.600","24.200","0.920","995.400","","0.000","-99.000","-99.000","-99.000","24.200","","23.400",""
"C0A660","2020-04-19 02:00:00","97.000","0.000","0.000","20.400","0.960","1001.200","","0.000","-99.000","-99.000","-99.000","20.600","","20.200",""
"C0T9H0","2020-04-19 02:00:00","725.000","172.000","2.100","20.000","0.990","933.800","","0.000","-99.000","-99.000","-99.000","20.100","","19.800",""
"C0R270","2020-04-19 02:00:00","51.000","147.000","2.500","25.600","1.000","1005.300","","0.000","-99.000","-99.000","-99.000","25.800","","25.600",""
"C0O980","2020-04-19 02:00:00","18.000","0.000","0.000","23.400","1.000","1011.500","","0.000","-99.000","-99.000","-99.000","24.600","","23.400",""
"C0T9I0","2020-04-19 02:00:00","152.000","204.000","0.700","22.300","0.990","997.100","","0.000","-99.000","-99.000","-99.000","22.500","","22.000",""
"C0V760","2020-04-19 02:00:00","30.000","118.000","0.800","25.800","0.920","1009.500","","0.000","-99.000","-99.000","-99.000","26.400","","25.500",""
"C0AG90","2020-04-19 02:00:00","25.000","0.000","0.000","22.200","0.930","1010.400","","0.000","-99.000","-99.000","-99.000","22.700","","22.200",""
"C0R570","2020-04-19 02:00:00","37.000","48.000","0.700","25.200","0.870","1007.100","","0.000","-99.000","-99.000","-99.000","26.100","","25.200",""
"C0O900","2020-04-19 02:00:00","9.000","0.000","0.000","23.900","0.990","1011.500","","0.000","-99.000","-99.000","-99.000","25.000","","23.900",""
"C0AD00","2020-04-19 02:00:00","86.000","191.000","2.000","23.100","0.820","1002.700","","0.000","-99.000","-99.000","-99.000","24.000","","22.900",""
"C0V700","2020-04-19 02:00:00","24.000","146.000","1.300","26.900","0.770","1008.900","","0.000","-99.000","-99.000","-99.000","28.000","","26.900",""
"C0AH00","2020-04-19 02:00:00","38.000","0.000","0.000","22.000","1.000","1008.200","","0.000","-99.000","-99.000","-99.000","22.200","","21.900",""
"C0X080","2020-04-19 02:00:00","2.000","99.000","0.300","23.900","0.900","1012.000","","0.000","-99.000","-99.000","-99.000","24.500","","23.900",""
"C0G910","2020-04-19 02:00:00","42.000","65.000","2.500","24.900","0.750","1006.900","","0.000","-99.000","-99.000","-99.000","25.200","","24.900",""
"C0I480","2020-04-19 02:00:00","2165.000","0.000","0.000","12.100","0.680","790.000","","0.000","-99.000","-99.000","-99.000","12.700","","11.400",""
"C0R710","2020-04-19 02:00:00","117.000","141.000","2.100","25.100","0.950","1000.500","","0.000","-99.000","-99.000","-99.000","25.500","","25.100",""
"C0U940","2020-04-19 02:00:00","25.000","253.000","1.200","22.200","0.900","1011.100","","0.000","-99.000","-99.000","-99.000","22.800","","22.200",""
"C0S970","2020-04-19 02:00:00","19.000","301.000","2.800","24.100","0.880","1011.100","","0.000","-99.000","-99.000","-99.000","24.200","","23.900",""
"C0V260","2020-04-19 02:00:00","126.000","53.000","0.800","23.400","0.930","998.300","","0.000","-99.000","-99.000","-99.000","23.900","","23.100",""
"C0H990","2020-04-19 02:00:00","3076.000","234.000","3.600","7.100","0.840","707.600","","0.000","-99.000","-99.000","-99.000","7.600","","7.000",""
"C0AH90","2020-04-19 02:00:00","660.000","0.000","0.000","16.500","0.990","941.900","","0.000","-99.000","-99.000","-99.000","17.400","","16.500",""
"C0W150","2020-04-19 02:00:00","42.000","74.000","2.300","21.500","0.940","1008.900","","0.000","-99.000","-99.000","-99.000","21.900","","21.400",""
"C0F000","2020-04-19 02:00:00","273.000","102.000","0.400","22.600","0.990","979.200","","0.000","-99.000","-99.000","-99.000","23.300","","22.600",""
"C0M860","2020-04-19 02:00:00","578.000","126.000","0.800","21.000","0.910","948.600","","-99.000","-99.000","-99.000","-99.000","22.200","","21.000",""
"C0K410","2020-04-19 02:00:00","20.000","70.000","1.000","25.100","0.800","1009.100","","0.000","-99.000","-99.000","-99.000","25.600","","25.000",""
"C0R140","2020-04-19 02:00:00","740.000","156.000","0.600","20.200","0.830","933.100","","0.000","-99.000","-99.000","-99.000","20.600","","19.900",""
"C0V800","2020-04-19 02:00:00","256.000","300.000","0.300","22.900","0.900","982.400","","0.000","-99.000","-99.000","-99.000","23.800","","22.900",""
"C0S830","2020-04-19 02:00:00","288.000","317.000","0.800","22.500","0.920","982.200","","0.000","-99.000","-99.000","-99.000","23.400","","22.300",""
"C0S920","2020-04-19 02:00:00","98.000","287.000","1.400","24.400","0.770","997.700","","0.000","-99.000","-99.000","-99.000","24.900","","24.100",""
"C0V640","2020-04-19 02:00:00","35.000","120.000","0.600","25.900","0.920","1008.300","","0.000","-99.000","-99.000","-99.000","26.300","","25.700",""
"C0K250","2020-04-19 02:00:00","12.000","69.000","0.300","22.800","0.910","1011.100","","0.000","-99.000","-99.000","-99.000","23.600","","22.800",""
"C0R840","2020-04-19 02:00:00","536.000","8.000","0.600","22.100","1.000","953.800","","0.000","-99.000","-99.000","-99.000","22.500","","22.100",""
"C0I410","2020-04-19 02:00:00","180.000","6.000","0.500","23.200","0.850","992.000","","0.000","-99.000","-99.000","-99.000","23.700","","23.100",""
"C0M410","2020-04-19 02:00:00","245.000","335.000","0.800","22.300","0.880","981.400","","0.000","-99.000","-99.000","-99.000","22.600","","22.000",""
"C0F9Z0","2020-04-19 02:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-04-19 02:00:00","26.000","0.000","0.000","25.800","0.770","1008.500","","0.000","-99.000","-99.000","-99.000","26.300","","25.500",""
"C0U650","2020-04-19 02:00:00","442.000","239.000","0.400","20.400","0.860","963.700","","0.000","-99.000","-99.000","-99.000","20.500","","19.900",""
"C0D660","2020-04-19 02:00:00","65.000","150.000","0.300","23.800","0.820","1005.100","","0.000","-99.000","-99.000","-99.000","24.200","","23.800",""
"C0E540","2020-04-19 02:00:00","32.000","0.000","0.000","22.500","0.930","1009.300","","0.000","-99.000","-99.000","-99.000","22.500","","22.200",""
"C0W170","2020-04-19 02:00:00","42.000","13.000","4.300","16.800","0.940","1007.200","","0.000","-99.000","-99.000","-99.000","16.900","","16.700",""
"C0Z150","2020-04-19 02:00:00","27.000","218.000","2.100","22.900","0.990","1010.700","","0.000","-99.000","-99.000","-99.000","23.700","","22.900",""
"C0S840","2020-04-19 02:00:00","22.000","252.000","1.400","24.800","0.970","1012.400","","0.500","-99.000","-99.000","-99.000","25.000","","24.700",""
"C0H9A0","2020-04-19 02:00:00","1595.000","286.000","0.500","14.200","0.920","847.000","","0.000","-99.000","-99.000","-99.000","14.500","","13.600",""
"C0Z300","2020-04-19 02:00:00","182.000","0.000","0.000","22.000","0.990","994.100","","0.000","-99.000","-99.000","-99.000","22.400","","21.500",""
"C0G730","2020-04-19 02:00:00","27.000","85.000","0.300","24.100","0.930","1010.200","","0.000","-99.000","-99.000","-99.000","24.800","","24.000",""
"C0V730","2020-04-19 02:00:00","33.000","0.000","0.100","25.800","0.990","1009.300","","0.000","-99.000","-99.000","-99.000","26.800","","25.800",""
"C0SA00","2020-04-19 02:00:00","466.000","301.000","1.500","19.700","0.970","961.500","","0.000","-99.000","-99.000","-99.000","20.300","","19.700",""
"C0S900","2020-04-19 02:00:00","27.000","154.000","5.300","26.300","0.910","1011.500","","0.000","-99.000","-99.000","-99.000","26.300","","26.200",""
"C0C480","2020-04-19 02:00:00","105.000","0.000","0.000","22.700","0.800","1000.500","","0.000","-99.000","-99.000","-99.000","23.200","","22.700",""
"C0V720","2020-04-19 02:00:00","15.000","115.000","1.800","27.400","0.790","1010.800","","0.000","-99.000","-99.000","-99.000","27.800","","27.400",""
"C0UA60","2020-04-19 02:00:00","566.000","278.000","0.900","19.800","0.990","949.300","","0.000","-99.000","-99.000","-99.000","20.100","","19.700",""
"C0C670","2020-04-19 02:00:00","250.000","194.000","0.600","21.800","0.840","984.600","","0.000","-99.000","-99.000","-99.000","22.000","","21.200",""
"C0K550","2020-04-19 02:00:00","15.000","0.000","0.000","24.100","0.860","1011.000","","0.000","-99.000","-99.000","-99.000","24.400","","24.100",""
"C0R350","2020-04-19 02:00:00","35.000","121.000","3.800","26.700","0.900","1009.200","","0.000","-99.000","-99.000","-99.000","26.800","","26.700",""
"C0T9F0","2020-04-19 02:00:00","251.000","285.000","0.700","22.200","0.950","984.900","","0.000","-99.000","-99.000","-99.000","22.400","","22.100",""
"C0D390","2020-04-19 02:00:00","146.000","0.000","0.000","21.500","0.910","994.700","","0.000","-99.000","-99.000","-99.000","21.500","","21.100",""
"C0E430","2020-04-19 02:00:00","258.000","191.000","0.800","20.800","0.900","987.000","","0.000","-99.000","-99.000","-99.000","21.300","","20.700",""
"C0O990","2020-04-19 02:00:00","18.000","155.000","0.700","23.700","0.990","1010.000","","0.000","-99.000","-99.000","-99.000","24.900","","23.700",""
"CM0010","2020-04-19 02:00:00","68.000","0.000","0.000","21.500","0.850","1005.500","","0.000","-99.000","-99.000","-99.000","22.000","","21.500",""
"C0K500","2020-04-19 02:00:00","12.000","75.000","0.700","24.000","0.920","1009.900","","0.000","-99.000","-99.000","-99.000","24.600","","24.000",""
"C0X260","2020-04-19 02:00:00","39.000","0.000","0.000","24.700","0.870","1008.300","","0.000","-99.000","-99.000","-99.000","25.100","","24.500",""
"C0X180","2020-04-19 02:00:00","62.000","100.000","1.100","24.300","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","25.400","","24.300",""
"C0F930","2020-04-19 02:00:00","100.000","131.000","0.300","24.700","0.860","1001.000","","0.000","-99.000","-99.000","-99.000","25.000","","24.500",""
"C0I010","2020-04-19 02:00:00","1562.000","0.000","0.000","15.500","0.720","849.500","","0.000","-99.000","-99.000","-99.000","16.000","","15.500",""
"C0R190","2020-04-19 02:00:00","32.000","0.000","0.000","23.100","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","24.500","","23.000",""
"C0E420","2020-04-19 02:00:00","19.000","0.000","0.000","23.900","0.840","1008.500","","0.000","-99.000","-99.000","-99.000","23.900","","23.200",""
